,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
751,7186238494,5500,2005.0,chevrolet,tahoe,good,8 cylinders,gas,204100.0,automatic,SUV,46.0746,-119.086
755,7186193274,19588,2017.0,hyundai,tucson,good,4 cylinders,gas,2180.0,automatic,SUV,43.6307,-116.251
760,7186091910,29980,2019.0,ford,escape titanium awd,excellent,4 cylinders,gas,8896.0,automatic,SUV,47.7177,-117.412
761,7186075564,3000,1999.0,gmc,suburban 1500 sl,fair,8 cylinders,gas,233617.0,automatic,SUV,46.0471,-118.409
763,7186021282,3450,2003.0,honda,pilot,good,6 cylinders,gas,131000.0,automatic,SUV,46.25,-119.303
766,7185971186,8600,2011.0,kia,sportage ex,excellent,4 cylinders,gas,152000.0,automatic,SUV,46.1903,-119.135
767,7185961671,48980,2020.0,jeep,wrangler unlimited maxed,excellent,4 cylinders,gas,14697.0,automatic,SUV,47.7177,-117.412
770,7185822736,31980,2019.0,ford,flex sel awd,excellent,6 cylinders,gas,7085.0,automatic,SUV,47.7177,-117.412
774,7185618137,11000,2013.0,nissan,xterra se 4x4,excellent,6 cylinders,gas,92.0,automatic,SUV,46.2109,-119.168
775,7185611560,16995,2012.0,jeep,grand cherokee,excellent,8 cylinders,gas,105576.0,automatic,SUV,45.4881,-122.58
777,7185611314,10995,2008.0,toyota,highlander,excellent,6 cylinders,gas,188986.0,automatic,SUV,45.4881,-122.58
778,7185611156,6995,2011.0,subaru,forester,excellent,4 cylinders,gas,172178.0,manual,SUV,45.4881,-122.58
780,7185610885,8495,2006.0,lexus,rx 330,excellent,6 cylinders,gas,155044.0,automatic,SUV,45.4881,-122.58
783,7185555684,57500,2018.0,rover,velar,like new,4 cylinders,diesel,27000.0,automatic,SUV,45.6052,-122.551
791,7185343725,31999,2020.0,mitsubishi,outlander es,excellent,4 cylinders,gas,2.0,automatic,SUV,47.7177,-117.412
792,7185208026,32999,2020.0,mitsubishi,outlander es,excellent,4 cylinders,gas,2.0,automatic,SUV,47.7177,-117.412
794,7185030605,71995,2016.0,tesla,model x 75d awd,excellent,4 cylinders,gas,23760.0,automatic,SUV,47.7177,-117.412
797,7194546479,10500,2014.0,subaru,forester,good,4 cylinders,gas,127649.0,automatic,SUV,42.1406,-75.9035
801,7194662515,10995,2012.0,ford,edge,good,6 cylinders,gas,92723.0,automatic,SUV,35.0865,-106.564
802,7194662295,12995,2011.0,ford,explorer,good,6 cylinders,gas,95690.0,automatic,SUV,35.0865,-106.564
803,7194661921,31995,2014.0,jeep,wrangler,good,6 cylinders,gas,80267.0,automatic,SUV,35.0865,-106.564
805,7194661474,8995,2011.0,acura,rdx,good,8 cylinders,gas,162050.0,automatic,SUV,35.0865,-106.564
810,7194660446,30995,2016.0,toyota,4runner,good,6 cylinders,gas,51902.0,automatic,SUV,35.0865,-106.564
812,7194652471,8500,2007.0,jeep,grand cherokee,good,8 cylinders,gas,162200.0,automatic,SUV,35.069,-106.683
813,7194629751,9250,2015.0,jeep,cherokee latitude 4x4,excellent,6 cylinders,gas,154820.0,automatic,SUV,35.0945,-106.533
818,7192128794,77,2020.0,chevrolet,equinox lt,excellent,4 cylinders,gas,4008.0,automatic,SUV,26.0353,-97.5496
821,7194542682,1900,1998.0,infiniti,qx4 4x4,good,6 cylinders,gas,169000.0,automatic,SUV,34.7038,-106.771
824,7194971665,7995,2004.0,toyota,4runner sport edition 4wd,excellent,8 cylinders,gas,210000.0,automatic,SUV,39.0472,-77.3866
837,7194456732,19999,2014.0,audi,q5 quattro premium,excellent,4 cylinders,gas,72277.0,automatic,SUV,35.0712,-106.525
839,7194437266,6450,2006.0,infiniti,fx35,excellent,6 cylinders,gas,183000.0,automatic,SUV,35.1026,-106.616
847,7194384661,4600,2004.0,jeep,grand cherokee limited 4wd,excellent,6 cylinders,gas,152956.0,automatic,SUV,35.2569,-106.697
849,7191993839,4850,2010.0,chevrolet,equinox ls,good,6 cylinders,gas,140000.0,automatic,SUV,26.2937,-98.3008
857,7191882191,2000,2001.0,jeep,grand cherokee laredo,good,6 cylinders,gas,249757.0,automatic,SUV,26.2159,-98.3253
862,7182238646,2400,2003.0,honda,cr-v,good,4 cylinders,gas,198500.0,automatic,SUV,27.4486,-80.3385
864,7194322470,31000,2020.0,ford,edge,like new,4 cylinders,gas,3000.0,automatic,SUV,35.1506,-106.569
876,7194302085,4100,2000.0,honda,crv,like new,4 cylinders,gas,155000.0,automatic,SUV,35.0783,-106.563
891,7181534482,5999,2009.0,hyundai,santa fe,like new,4 cylinders,gas,129686.0,automatic,SUV,27.1756,-80.2457
897,7181474067,5995,2006.0,ford,explorer xls,good,6 cylinders,gas,178012.0,automatic,SUV,27.3908,-80.3246
898,7181472326,5995,2006.0,cadillac,srx,good,6 cylinders,gas,111947.0,automatic,SUV,27.3908,-80.3246
899,7181427086,7800,2006.0,jeep,grand cherokee 75k mile,excellent,6 cylinders,gas,75000.0,automatic,SUV,27.3215,-80.403
914,7194223326,5500,2006.0,jeep,liberty,excellent,6 cylinders,gas,158.0,automatic,SUV,35.0725,-106.538
917,7194209844,17990,2013.0,infiniti,jx jx35 sport utility,good,6 cylinders,gas,77808.0,automatic,SUV,35.11,-106.62
919,7194927623,3750,2003.0,hyundai,santa fe gls awd,like new,6 cylinders,gas,164000.0,automatic,SUV,38.9268,-78.1796
922,7181754870,18599,2017.0,ford,escape,like new,4 cylinders,gas,51466.0,automatic,SUV,33.9464,-83.4268
923,7194088775,1900,2003.0,ford,escape xlt,good,6 cylinders,gas,250000.0,automatic,SUV,35.6219,-105.869
924,7194061239,5500,1995.0,ford,bronco,fair,8 cylinders,gas,175000.0,automatic,SUV,35.0197,-106.653
926,7193987097,4650,2008.0,ford,expedition,fair,8 cylinders,gas,163000.0,automatic,SUV,35.1868,-106.665
933,7191371219,4800,2002.0,bmw,x5,excellent,6 cylinders,gas,104000.0,automatic,SUV,33.8098,-116.466
938,7191348221,6999,2009.0,volkswagen,"tiguan 97,000 miles",excellent,4 cylinders,gas,97000.0,automatic,SUV,33.7439,-116.359
940,7191347792,5999,2001.0,lexus,rx 300,excellent,6 cylinders,gas,88000.0,automatic,SUV,33.7439,-116.359
945,7191347279,13500,2017.0,dodge,"journey 75,000 miles 7",excellent,4 cylinders,gas,75000.0,automatic,SUV,33.7439,-116.359
950,7191177868,7900,2005.0,toyota,rav4,excellent,4 cylinders,gas,121000.0,automatic,SUV,33.7451,-116.352
961,7191074472,12999,2011.0,bmw,x3 xdrive35i awd low miles,excellent,6 cylinders,gas,87000.0,automatic,SUV,33.7439,-116.359
963,7191074388,14999,2012.0,bmw,x5 xdrive35i sport,excellent,6 cylinders,gas,74660.0,automatic,SUV,33.7439,-116.359
966,7190951118,33970,2013.0,rover,hse,excellent,8 cylinders,gas,82678.0,automatic,SUV,33.7412,-116.357
985,7190503383,7500,2009.0,volkswagen,"tiguan 97,000 miles",excellent,4 cylinders,gas,97000.0,automatic,SUV,33.7439,-116.359
986,7190503220,11999,2009.0,rover,sport,excellent,8 cylinders,gas,116000.0,automatic,SUV,33.7439,-116.359
988,7190503119,13900,2015.0,kia,"sorento 76,000 miles lx",excellent,4 cylinders,gas,76000.0,automatic,SUV,33.7439,-116.359
991,7193945845,4000,2000.0,nissan,xterra,good,6 cylinders,gas,201563.0,automatic,SUV,35.079,-106.617
1003,7190231182,11999,2008.0,lexus,rx 350,excellent,6 cylinders,gas,148141.0,automatic,SUV,33.7456,-116.362
1004,7194919659,6200,2010.0,mazda,cx-9,excellent,6 cylinders,gas,175000.0,automatic,SUV,39.023,-77.3994
1007,7190132611,5999,2001.0,lexus,rx 300,excellent,6 cylinders,gas,88000.0,automatic,SUV,33.7439,-116.359
1015,7189857958,10999,2011.0,bmw,x3 xdrive28i awd 28i,excellent,6 cylinders,gas,104000.0,automatic,SUV,33.7439,-116.359
1023,7191487290,17000,2007.0,toyota,fj cruiser,excellent,6 cylinders,gas,165000.0,manual,SUV,40.5653,-122.111
1025,7191429711,6500,2012.0,jeep,liberty,excellent,6 cylinders,gas,160000.0,automatic,SUV,40.4574,-122.328
1030,7191004430,5000,1992.0,jeep,cherokee,good,6 cylinders,gas,186614.0,automatic,SUV,40.5605,-122.412
1036,7190312656,11800,2014.0,chevrolet,equinox lt sport,like new,4 cylinders,gas,87300.0,automatic,SUV,40.2515,-122.22
1037,7190264526,11999,2013.0,subaru,forester,excellent,4 cylinders,gas,95000.0,automatic,SUV,38.615,-121.272
1039,7190264142,24999,2007.0,chevrolet,tahoe,excellent,8 cylinders,gas,56000.0,automatic,SUV,38.615,-121.272
1040,7190263908,29999,2018.0,gmc,acadia,excellent,6 cylinders,gas,33000.0,automatic,SUV,38.615,-121.272
1041,7190263706,14999,2015.0,bmw,x1,excellent,4 cylinders,gas,60000.0,automatic,SUV,38.615,-121.272
1044,7190259039,19999,2017.0,subaru,forester,excellent,4 cylinders,gas,71000.0,automatic,SUV,38.615,-121.272
1049,7190257944,15999,2013.0,bmw,x5,excellent,6 cylinders,gas,79000.0,automatic,SUV,38.615,-121.272
1055,7190256624,7999,2003.0,audi,allroad,excellent,6 cylinders,gas,105000.0,automatic,SUV,38.615,-121.272
1056,7190256451,12999,2013.0,bmw,x1,excellent,4 cylinders,gas,78000.0,automatic,SUV,38.615,-121.272
1060,7190255695,18999,2015.0,subaru,xv crosstrek hybrid,excellent,4 cylinders,hybrid,38000.0,automatic,SUV,38.615,-121.272
1062,7190255242,24999,2016.0,bmw,x5,excellent,6 cylinders,gas,67000.0,automatic,SUV,38.615,-121.272
1063,7190254989,16999,2014.0,subaru,xv crosstrek,excellent,4 cylinders,gas,51000.0,manual,SUV,38.615,-121.272
1065,7190254532,14999,2011.0,bmw,x3,excellent,6 cylinders,gas,69000.0,automatic,SUV,38.615,-121.272
1077,7190252233,21999,2015.0,mercedes-benz,gl-class,excellent,6 cylinders,gas,95000.0,automatic,SUV,38.615,-121.272
1081,7190251620,16999,2013.0,mercedes-benz,glk-class,excellent,6 cylinders,gas,60000.0,automatic,SUV,38.615,-121.272
1083,7190251245,14999,2013.0,subaru,forester,excellent,4 cylinders,gas,44000.0,automatic,SUV,38.615,-121.272
1088,7189853317,7988,2012.0,volvo,xc90,excellent,6 cylinders,gas,119918.0,automatic,SUV,38.6113,-121.431
1091,7189212260,10999,2007.0,mercedes-benz,gl-class,excellent,8 cylinders,gas,118089.0,automatic,SUV,38.6089,-121.43
1093,7193892209,10995,2012.0,toyota,rav base i 4,good,4 cylinders,gas,123527.0,automatic,SUV,35.0685,-106.622
1099,7191535129,49995,2019.0,chevrolet,tahoe,excellent,8 cylinders,gas,24503.0,automatic,SUV,39.443,-119.772
1113,7191418628,2500,2000.0,chevrolet,suburban,good,8 cylinders,gas,185661.0,automatic,SUV,39.386,-119.687
1114,7191418174,24900,2014.0,lexus,rx 350,excellent,6 cylinders,gas,52900.0,automatic,SUV,39.3385,-120.173
1117,7191399517,5800,2004.0,gmc,yukon,good,8 cylinders,gas,165000.0,automatic,SUV,38.8955,-119.742
1122,7191342883,7200,2008.0,bmw,x3,excellent,4 cylinders,gas,164000.0,automatic,SUV,39.498,-119.824
1123,7193846462,6995,2007.0,subaru,tribeca limited,good,6 cylinders,gas,142312.0,automatic,SUV,35.0685,-106.622
1125,7191334755,24995,2008.0,jeep,wrangler,excellent,6 cylinders,gas,101525.0,manual,SUV,39.4945,-119.789
1128,7191325104,6000,1989.0,ford,bronco,good,8 cylinders,gas,158000.0,automatic,SUV,39.1003,-119.817
1132,7191284541,1499,2002.0,infiniti,qx4,fair,6 cylinders,gas,183000.0,automatic,SUV,39.2401,-120.023
1133,7193836062,6995,2007.0,jeep,grand cherokee limited,good,8 cylinders,gas,98551.0,automatic,SUV,35.079,-106.617
1134,7191276821,4199,2005.0,dodge,durango slt,excellent,8 cylinders,gas,177000.0,automatic,SUV,39.2401,-120.023
1137,7191100065,22990,2018.0,chevrolet,equinox lt,excellent,4 cylinders,gas,47245.0,automatic,SUV,39.4956,-119.79
1138,7191097573,21990,2019.0,ford,ecosport titanium,excellent,4 cylinders,gas,27305.0,automatic,SUV,39.4956,-119.79
1141,7191089431,15990,2015.0,chevrolet,trax lt,excellent,4 cylinders,gas,71653.0,automatic,SUV,39.4956,-119.79
1142,7191087557,1000,1996.0,ford,explorer,good,6 cylinders,gas,184000.0,automatic,SUV,39.1768,-119.731
1143,7191086756,36990,2014.0,rover,sport,excellent,6 cylinders,gas,69850.0,automatic,SUV,39.4956,-119.79
1147,7191083415,21990,2017.0,kia,sorento lx v6,excellent,6 cylinders,gas,49152.0,automatic,SUV,39.4956,-119.79
1149,7191077455,38990,2014.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,40409.0,automatic,SUV,39.4956,-119.79
1150,7191074185,16990,2011.0,mercedes-benz,ml 350,excellent,6 cylinders,gas,61784.0,automatic,SUV,39.4956,-119.79
1152,7191070866,17990,2015.0,subaru,forester 2.5i premium,excellent,4 cylinders,gas,49453.0,automatic,SUV,39.4956,-119.79
1160,7191059955,17990,2016.0,mini,cooper countryman s,excellent,4 cylinders,gas,72952.0,other,SUV,39.4956,-119.79
1165,7192000873,11500,1996.0,jeep,cherokee,excellent,6 cylinders,gas,122980.0,automatic,SUV,31.889,-102.355
1166,7191041367,6999,2004.0,rover,hse,good,8 cylinders,gas,105000.0,automatic,SUV,39.2401,-120.023
1167,7191033538,32700,2017.0,bmw,x3,like new,4 cylinders,gas,20400.0,automatic,SUV,38.8703,-119.612
1170,7193820341,5995,2010.0,hyundai,santa fe limited,good,4 cylinders,gas,133964.0,automatic,SUV,35.079,-106.617
1172,7191006326,5000,2005.0,bmw,x5,excellent,8 cylinders,gas,178327.0,automatic,SUV,38.917,-119.987
1174,7190980893,22990,2017.0,lexus,nx200t,excellent,4 cylinders,gas,81820.0,automatic,SUV,36.829,-119.791
1177,7190920100,13750,2017.0,chevrolet,equinox 2lt,like new,4 cylinders,gas,12000.0,automatic,SUV,40.1201,-123.823
1188,7190787269,1995,2000.0,jeep,grand cherokee,fair,8 cylinders,gas,294608.0,automatic,SUV,39.498,-119.824
1189,7190759906,14000,2016.0,subaru,forester,excellent,4 cylinders,gas,38000.0,automatic,SUV,38.917,-119.987
1192,7190703017,2850,2003.0,ford,escape,good,4 cylinders,gas,97475.0,manual,SUV,39.4972,-119.776
1194,7193741208,8000,1990.0,toyota,4runner,excellent,6 cylinders,gas,85500.0,manual,SUV,35.2422,-106.732
1199,7190612421,14950,2008.0,gmc,yukon sle,excellent,8 cylinders,gas,119140.0,automatic,SUV,39.5353,-119.769
1202,7190561549,4499,2003.0,mazda,tribute lx,excellent,6 cylinders,gas,126000.0,automatic,SUV,39.5255,-119.757
1204,7190561449,9999,2009.0,honda,crv se,like new,4 cylinders,gas,152000.0,automatic,SUV,39.5255,-119.757
1214,7190560691,9999,2010.0,nissan,pathfinder se,like new,6 cylinders,gas,106000.0,automatic,SUV,39.5255,-119.757
1215,7190560622,7699,2007.0,honda,cr-v ex-l,excellent,4 cylinders,gas,171000.0,automatic,SUV,39.5255,-119.757
1216,7190560562,8399,2008.0,jeep,lliberty limited edition,like new,6 cylinders,gas,134000.0,automatic,SUV,39.5255,-119.757
1220,7190560291,7699,2004.0,lexus,rx 330,excellent,6 cylinders,gas,158000.0,automatic,SUV,39.5255,-119.757
1227,7190559780,7799,2005.0,gmc,yukon denali,like new,8 cylinders,gas,173000.0,automatic,SUV,39.5255,-119.757
1229,7190559493,6999,2005.0,gmc,yukon slt,like new,8 cylinders,gas,183000.0,automatic,SUV,39.5255,-119.757
1234,7190558924,9499,2008.0,acura,mdx,like new,6 cylinders,gas,155000.0,automatic,SUV,39.5255,-119.757
1245,7190556528,4999,2008.0,nissan,rogue sl,excellent,4 cylinders,gas,177000.0,automatic,SUV,39.5255,-119.757
1246,7190556436,5299,2001.0,gmc,yukon xl slt,excellent,8 cylinders,gas,158000.0,automatic,SUV,39.5255,-119.757
1247,7190556342,8399,2007.0,acura,rdx,excellent,4 cylinders,gas,124000.0,automatic,SUV,39.5255,-119.757
1252,7190526554,32990,2015.0,infiniti,qx80,excellent,8 cylinders,gas,68830.0,automatic,SUV,39.4956,-119.79
1253,7190523823,22990,2019.0,nissan,rogue s,excellent,4 cylinders,gas,34854.0,automatic,SUV,39.4956,-119.79
1254,7190521056,27990,2014.0,gmc,yukon denali denali,excellent,8 cylinders,gas,95133.0,automatic,SUV,39.4956,-119.79
1255,7190517967,18990,2016.0,jeep,renegade limited,excellent,4 cylinders,gas,56379.0,automatic,SUV,39.4956,-119.79
1262,7190511578,21990,2018.0,subaru,crosstrek limited,excellent,4 cylinders,gas,73519.0,automatic,SUV,39.4956,-119.79
1263,7193678966,13700,2018.0,dodge,journey,like new,6 cylinders,gas,33000.0,automatic,SUV,34.9693,-106.631
1269,7190490459,17990,2016.0,mitsubishi,outlander sel,excellent,4 cylinders,gas,62126.0,automatic,SUV,39.4956,-119.79
1274,7190477774,16990,2012.0,toyota,rav4 limited,excellent,6 cylinders,gas,132426.0,automatic,SUV,39.4956,-119.79
1276,7190464583,14995,2008.0,gmc,yukon,excellent,8 cylinders,gas,123254.0,automatic,SUV,39.4945,-119.789
1277,7190463660,10995,2008.0,ford,edge,excellent,6 cylinders,gas,99428.0,automatic,SUV,39.4945,-119.789
1278,7190463369,8995,1999.0,toyota,4runner,excellent,6 cylinders,gas,171741.0,automatic,SUV,39.4945,-119.789
1279,7190463113,11995,2005.0,jeep,liberty,excellent,6 cylinders,diesel,80021.0,automatic,SUV,39.4945,-119.789
1285,7190461279,21000,2011.0,chevrolet,tahoe,excellent,8 cylinders,gas,153508.0,automatic,SUV,39.4945,-119.789
1286,7190460968,12995,2010.0,chevrolet,traverse,excellent,6 cylinders,gas,95986.0,automatic,SUV,39.4945,-119.789
1291,7190453823,21000,2011.0,chevrolet,tahoe,excellent,8 cylinders,gas,153508.0,automatic,SUV,39.4945,-119.789
1293,7190451719,15995,2010.0,acura,mdx,good,6 cylinders,gas,91085.0,automatic,SUV,39.4945,-119.789
1297,7190449961,11995,2008.0,acura,mdx,good,6 cylinders,gas,120264.0,automatic,SUV,39.4945,-119.789
1300,7190448785,0,2006.0,ford,explorer,good,6 cylinders,gas,150033.0,automatic,SUV,39.4945,-119.789
1304,7190447529,15995,2011.0,audi,q5,good,4 cylinders,gas,94906.0,automatic,SUV,39.4945,-119.789
1305,7190447224,14995,2006.0,honda,pilot,good,6 cylinders,gas,45790.0,automatic,SUV,39.4945,-119.789
1307,7190446332,24995,2012.0,jeep,wrangler unlimited,good,6 cylinders,gas,115463.0,automatic,SUV,39.4945,-119.789
1309,7190445712,10995,2012.0,jeep,compass,good,4 cylinders,gas,95502.0,automatic,SUV,39.4945,-119.789
1310,7190445376,8995,2008.0,mercedes-benz,r-class,good,6 cylinders,gas,116602.0,automatic,SUV,39.4945,-119.789
1311,7190445088,13995,2015.0,jeep,renegade,good,4 cylinders,gas,92426.0,automatic,SUV,39.4945,-119.789
1313,7190444141,8995,2002.0,chevrolet,suburban,good,8 cylinders,gas,148187.0,automatic,SUV,39.4945,-119.789
1317,7190379430,11999,2013.0,subaru,forester,excellent,4 cylinders,gas,95000.0,automatic,SUV,38.615,-121.272
1318,7190379245,24999,2007.0,chevrolet,tahoe,excellent,8 cylinders,gas,56000.0,automatic,SUV,38.615,-121.272
1319,7190378980,29999,2018.0,gmc,acadia,excellent,6 cylinders,gas,33000.0,automatic,SUV,38.615,-121.272
1320,7190378403,19999,2017.0,subaru,forester,excellent,4 cylinders,gas,71000.0,automatic,SUV,38.615,-121.272
1321,7190378203,15999,2013.0,bmw,x5,excellent,6 cylinders,gas,79000.0,automatic,SUV,38.615,-121.272
1322,7190377968,7999,2003.0,audi,allroad,excellent,6 cylinders,gas,105000.0,automatic,SUV,38.615,-121.272
1324,7190377570,18999,2015.0,subaru,xv crosstrek hybrid,excellent,4 cylinders,hybrid,38000.0,automatic,SUV,38.615,-121.272
1325,7190377341,24999,2016.0,bmw,x5,excellent,6 cylinders,gas,67000.0,automatic,SUV,38.615,-121.272
1326,7190377121,16999,2014.0,subaru,xv crosstrek,excellent,4 cylinders,gas,51000.0,manual,SUV,38.615,-121.272
1328,7190376624,21999,2015.0,mercedes-benz,gl-class,excellent,6 cylinders,gas,95000.0,automatic,SUV,38.615,-121.272
1329,7190376400,16999,2013.0,mercedes-benz,glk-class,excellent,6 cylinders,gas,60000.0,automatic,SUV,38.615,-121.272
1330,7190375935,14999,2013.0,subaru,forester,excellent,4 cylinders,gas,44000.0,automatic,SUV,38.615,-121.272
1331,7194893818,9871,2009.0,toyota,highlander 4x4,excellent,6 cylinders,gas,111201.0,automatic,SUV,38.8856,-77.1802
1337,7190239467,5950,2004.0,jeep,grand cherokee,excellent,6 cylinders,gas,194000.0,automatic,SUV,39.5275,-119.776
1338,7190239023,5950,2004.0,chevrolet,suburban 4x4,like new,8 cylinders,gas,221000.0,automatic,SUV,39.5275,-119.776
1339,7190238540,5950,2004.0,chevrolet,tahoe 4x4,like new,8 cylinders,gas,209000.0,automatic,SUV,39.5275,-119.776
1344,7190236593,4950,2004.0,ford,expedition xlt 4x4,excellent,8 cylinders,gas,192000.0,automatic,SUV,39.5275,-119.776
1347,7190235327,5950,2000.0,nissan,xterra se 4x4,like new,6 cylinders,gas,200000.0,manual,SUV,39.5275,-119.776
1348,7190234863,5950,2002.0,jeep,grand cherokee laredo 4x4,excellent,6 cylinders,gas,165000.0,automatic,SUV,39.5275,-119.776
1350,7190232840,16495,2016.0,honda,cr-v,excellent,4 cylinders,gas,61930.0,automatic,SUV,39.4945,-119.789
1351,7190232213,2500,1999.0,chevrolet,tahoe ls 4x4,good,8 cylinders,gas,212500.0,automatic,SUV,39.4972,-119.776
1354,7190227959,14995,2007.0,jeep,commander,excellent,8 cylinders,gas,130496.0,automatic,SUV,39.4945,-119.789
1355,7190227470,15995,2010.0,acura,zdx,excellent,6 cylinders,gas,94719.0,automatic,SUV,39.4945,-119.789
1365,7190066934,5950,2007.0,acura,rdx awd,excellent,4 cylinders,gas,172029.0,automatic,SUV,39.5353,-119.769
1366,7190066784,5950,2008.0,ford,escape xlt,excellent,4 cylinders,gas,144664.0,automatic,SUV,39.5353,-119.769
1367,7190066598,12450,2015.0,kia,sportage,excellent,4 cylinders,gas,76024.0,automatic,SUV,39.5353,-119.769
1368,7190066426,9450,2012.0,hyundai,tucson,excellent,4 cylinders,gas,113648.0,automatic,SUV,39.5353,-119.769
1372,7190060659,6500,2009.0,bmw,x3,good,6 cylinders,gas,127465.0,automatic,SUV,39.5473,-119.756
1376,7189946560,6000,2007.0,bmw,x3,good,6 cylinders,gas,168000.0,automatic,SUV,39.6582,-119.695
1378,7189923195,13500,2017.0,jeep,patriot,like new,4 cylinders,gas,29500.0,manual,SUV,39.5564,-119.728
1380,7189909789,14990,2013.0,honda,cr-v ex-l,excellent,4 cylinders,gas,122325.0,automatic,SUV,39.4956,-119.79
1381,7189905888,22990,2014.0,jeep,grand cherokee summit,excellent,6 cylinders,gas,91450.0,automatic,SUV,39.4956,-119.79
1384,7189899854,20990,2017.0,ford,escape se,excellent,4 cylinders,gas,42941.0,automatic,SUV,39.4956,-119.79
1386,7189895219,5995,2007.0,jeep,grand cherokee overland 4wd,good,8 cylinders,gas,180235.0,automatic,SUV,39.0341,-119.823
1387,7189893132,28990,2017.0,ford,explorer xlt,excellent,6 cylinders,gas,42422.0,automatic,SUV,39.4956,-119.79
