,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,type,lat,long
80381,7185406437,3000,2007.0,honda,odyssey exl,good,6 cylinders,gas,289000.0,automatic,mini-van,34.6836,-92.2776
80389,7195124230,9295,2011.0,honda,odyssey ex-l,excellent,6 cylinders,gas,150000.0,automatic,mini-van,37.0969,-94.5051
80428,7187033329,3500,2005.0,honda,odyssey,excellent,6 cylinders,gas,194000.0,automatic,mini-van,35.4874,-97.574
80429,7194127326,0,2015.0,chrysler,town and country 4dr,good,6 cylinders,other,55239.0,automatic,mini-van,36.6874,-93.3802
80540,7181323494,4495,2008.0,chrysler,town & country,excellent,6 cylinders,gas,206000.0,automatic,mini-van,40.811,-82.9759
80553,7188681955,6750,2010.0,chrysler,town & country touring,good,6 cylinders,gas,140200.0,automatic,mini-van,42.8772,-88.5862
80565,7188563605,1300,2004.0,nissan,quest,fair,6 cylinders,gas,201000.0,automatic,mini-van,42.4413,-88.2237
80570,7189637518,15995,2016.0,dodge,grand caravan,excellent,6 cylinders,gas,32463.0,automatic,mini-van,44.4087,-89.8816
80578,7189266048,12388,2014.0,chrysler,town and country,excellent,6 cylinders,gas,88000.0,automatic,mini-van,43.9604,-91.259
80605,7195036081,1800,2002.0,chrysler,voyager,fair,6 cylinders,gas,142398.0,automatic,mini-van,37.1521,-93.362
80626,7194935962,3950,2007.0,nissan,quest sl,good,6 cylinders,gas,148000.0,automatic,mini-van,37.2593,-93.2912
80650,7194844769,2695,2008.0,dodge,grand caravan se,fair,6 cylinders,gas,244652.0,automatic,mini-van,37.0512,-93.2972
